Data-ID,Result-State,Result-Detail,rangeScoreInterno,payloadParamBTS.segmentacaoPolitica,faixaRendaBruta,payloadParam.solicitante.flagFuncionario,cpf6e7Digito,payloadParam.solicitante.flagCCRot,payloadParam.solicitante.mediaSaldoTotal,result:segmentacaoSubgrupo,expected:segmentacaoSubgrupo,result:alavancagem,expected:alavancagem,result:limiteTeto,expected:limiteTeto,result:limitePiso,expected:limitePiso,result:limiteFixo,expected:limiteFixo,result:aprovadoBAUAux,expected:aprovadoBAUAux,result:aprovadoSmallLimitsAux,expected:aprovadoSmallLimitsAux
5317,,,R3,P6.2 - Varejo Inativos,a. < 4k,1,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5318,,,R3,P6.2 - Varejo Inativos,a. < 4k,1,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5319,,,R3,P6.2 - Varejo Inativos,a. < 4k,1,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5320,,,R3,P6.2 - Varejo Inativos,a. < 4k,1,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5321,,,R3,P6.2 - Varejo Inativos,a. < 4k,1,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5322,,,R3,P6.2 - Varejo Inativos,b. 4k - 10k,0,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5323,,,R3,P6.2 - Varejo Inativos,b. 4k - 10k,0,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5324,,,R3,P6.2 - Varejo Inativos,b. 4k - 10k,0,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5325,,,R3,P6.2 - Varejo Inativos,b. 4k - 10k,0,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5326,,,R3,P6.2 - Varejo Inativos,b. 4k - 10k,0,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5327,,,R3,P6.2 - Varejo Inativos,b. 4k - 10k,0,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5328,,,R3,P6.2 - Varejo Inativos,b. 4k - 10k,0,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5329,,,R3,P6.2 - Varejo Inativos,b. 4k - 10k,0,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5330,,,R3,P6.2 - Varejo Inativos,b. 4k - 10k,0,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5331,,,R3,P6.2 - Varejo Inativos,b. 4k - 10k,0,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5332,,,R3,P6.2 - Varejo Inativos,b. 4k - 10k,1,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5333,,,R3,P6.2 - Varejo Inativos,b. 4k - 10k,1,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5334,,,R3,P6.2 - Varejo Inativos,b. 4k - 10k,1,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5335,,,R3,P6.2 - Varejo Inativos,b. 4k - 10k,1,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5336,,,R3,P6.2 - Varejo Inativos,b. 4k - 10k,1,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5337,,,R3,P6.2 - Varejo Inativos,b. 4k - 10k,1,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5338,,,R3,P6.2 - Varejo Inativos,b. 4k - 10k,1,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5339,,,R3,P6.2 - Varejo Inativos,b. 4k - 10k,1,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5340,,,R3,P6.2 - Varejo Inativos,b. 4k - 10k,1,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5341,,,R3,P6.2 - Varejo Inativos,b. 4k - 10k,1,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5342,,,R3,P6.2 - Varejo Inativos,c. 10k - 15k,0,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5343,,,R3,P6.2 - Varejo Inativos,c. 10k - 15k,0,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5344,,,R3,P6.2 - Varejo Inativos,c. 10k - 15k,0,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5345,,,R3,P6.2 - Varejo Inativos,c. 10k - 15k,0,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5346,,,R3,P6.2 - Varejo Inativos,c. 10k - 15k,0,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5347,,,R3,P6.2 - Varejo Inativos,c. 10k - 15k,0,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5348,,,R3,P6.2 - Varejo Inativos,c. 10k - 15k,0,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5349,,,R3,P6.2 - Varejo Inativos,c. 10k - 15k,0,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5350,,,R3,P6.2 - Varejo Inativos,c. 10k - 15k,0,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5351,,,R3,P6.2 - Varejo Inativos,c. 10k - 15k,0,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5352,,,R3,P6.2 - Varejo Inativos,c. 10k - 15k,1,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5353,,,R3,P6.2 - Varejo Inativos,c. 10k - 15k,1,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5354,,,R3,P6.2 - Varejo Inativos,c. 10k - 15k,1,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5355,,,R3,P6.2 - Varejo Inativos,c. 10k - 15k,1,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5356,,,R3,P6.2 - Varejo Inativos,c. 10k - 15k,1,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5357,,,R3,P6.2 - Varejo Inativos,c. 10k - 15k,1,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5358,,,R3,P6.2 - Varejo Inativos,c. 10k - 15k,1,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5359,,,R3,P6.2 - Varejo Inativos,c. 10k - 15k,1,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5360,,,R3,P6.2 - Varejo Inativos,c. 10k - 15k,1,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5361,,,R3,P6.2 - Varejo Inativos,c. 10k - 15k,1,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5362,,,R3,P6.2 - Varejo Inativos,d. >= 15k,0,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5363,,,R3,P6.2 - Varejo Inativos,d. >= 15k,0,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5364,,,R3,P6.2 - Varejo Inativos,d. >= 15k,0,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5365,,,R3,P6.2 - Varejo Inativos,d. >= 15k,0,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5366,,,R3,P6.2 - Varejo Inativos,d. >= 15k,0,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5367,,,R3,P6.2 - Varejo Inativos,d. >= 15k,0,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5368,,,R3,P6.2 - Varejo Inativos,d. >= 15k,0,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5369,,,R3,P6.2 - Varejo Inativos,d. >= 15k,0,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5370,,,R3,P6.2 - Varejo Inativos,d. >= 15k,0,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5371,,,R3,P6.2 - Varejo Inativos,d. >= 15k,0,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5372,,,R3,P6.2 - Varejo Inativos,d. >= 15k,1,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5373,,,R3,P6.2 - Varejo Inativos,d. >= 15k,1,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5374,,,R3,P6.2 - Varejo Inativos,d. >= 15k,1,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5375,,,R3,P6.2 - Varejo Inativos,d. >= 15k,1,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5376,,,R3,P6.2 - Varejo Inativos,d. >= 15k,1,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5377,,,R3,P6.2 - Varejo Inativos,d. >= 15k,1,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5378,,,R3,P6.2 - Varejo Inativos,d. >= 15k,1,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5379,,,R3,P6.2 - Varejo Inativos,d. >= 15k,1,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5380,,,R3,P6.2 - Varejo Inativos,d. >= 15k,1,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5381,,,R3,P6.2 - Varejo Inativos,d. >= 15k,1,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5382,,,R3,P6.2 - Varejo Inativos,z. Verificar,0,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5383,,,R3,P6.2 - Varejo Inativos,z. Verificar,0,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5384,,,R3,P6.2 - Varejo Inativos,z. Verificar,0,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5385,,,R3,P6.2 - Varejo Inativos,z. Verificar,0,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5386,,,R3,P6.2 - Varejo Inativos,z. Verificar,0,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5387,,,R3,P6.2 - Varejo Inativos,z. Verificar,0,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5388,,,R3,P6.2 - Varejo Inativos,z. Verificar,0,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5389,,,R3,P6.2 - Varejo Inativos,z. Verificar,0,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5390,,,R3,P6.2 - Varejo Inativos,z. Verificar,0,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5391,,,R3,P6.2 - Varejo Inativos,z. Verificar,0,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5392,,,R3,P6.2 - Varejo Inativos,z. Verificar,1,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5393,,,R3,P6.2 - Varejo Inativos,z. Verificar,1,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5394,,,R3,P6.2 - Varejo Inativos,z. Verificar,1,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5395,,,R3,P6.2 - Varejo Inativos,z. Verificar,1,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5396,,,R3,P6.2 - Varejo Inativos,z. Verificar,1,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5397,,,R3,P6.2 - Varejo Inativos,z. Verificar,1,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5398,,,R3,P6.2 - Varejo Inativos,z. Verificar,1,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5399,,,R3,P6.2 - Varejo Inativos,z. Verificar,1,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5400,,,R3,P6.2 - Varejo Inativos,z. Verificar,1,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5401,,,R3,P6.2 - Varejo Inativos,z. Verificar,1,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5402,,,R4,P1 - Funcionarios,a. Sem renda,0,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5403,,,R4,P1 - Funcionarios,a. Sem renda,0,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5404,,,R4,P1 - Funcionarios,a. Sem renda,0,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5405,,,R4,P1 - Funcionarios,a. Sem renda,0,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5406,,,R4,P1 - Funcionarios,a. Sem renda,0,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5407,,,R4,P1 - Funcionarios,a. Sem renda,0,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5408,,,R4,P1 - Funcionarios,a. Sem renda,0,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5409,,,R4,P1 - Funcionarios,a. Sem renda,0,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5410,,,R4,P1 - Funcionarios,a. Sem renda,0,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5411,,,R4,P1 - Funcionarios,a. Sem renda,0,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5412,,,R4,P1 - Funcionarios,a. Sem renda,1,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5413,,,R4,P1 - Funcionarios,a. Sem renda,1,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5414,,,R4,P1 - Funcionarios,a. Sem renda,1,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5415,,,R4,P1 - Funcionarios,a. Sem renda,1,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5416,,,R4,P1 - Funcionarios,a. Sem renda,1,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5417,,,R4,P1 - Funcionarios,a. Sem renda,1,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5418,,,R4,P1 - Funcionarios,a. Sem renda,1,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5419,,,R4,P1 - Funcionarios,a. Sem renda,1,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5420,,,R4,P1 - Funcionarios,a. Sem renda,1,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5421,,,R4,P1 - Funcionarios,a. Sem renda,1,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5422,,,R4,P1 - Funcionarios,a. < 4k,0,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5423,,,R4,P1 - Funcionarios,a. < 4k,0,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5424,,,R4,P1 - Funcionarios,a. < 4k,0,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5425,,,R4,P1 - Funcionarios,a. < 4k,0,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5426,,,R4,P1 - Funcionarios,a. < 4k,0,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5427,,,R4,P1 - Funcionarios,a. < 4k,0,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5428,,,R4,P1 - Funcionarios,a. < 4k,0,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5429,,,R4,P1 - Funcionarios,a. < 4k,0,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5430,,,R4,P1 - Funcionarios,a. < 4k,0,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5431,,,R4,P1 - Funcionarios,a. < 4k,0,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5432,,,R4,P1 - Funcionarios,a. < 4k,1,0,1,40000,,FU_4K_04,,0.8,,2000.0,,300.0,,0,,1,,0
5433,,,R4,P1 - Funcionarios,a. < 4k,1,43,1,40000,,FU_4K_04,,0.8,,2000.0,,300.0,,0,,1,,0
5434,,,R4,P1 - Funcionarios,a. < 4k,1,44,1,40000,,FU_4K_04,,0.8,,2000.0,,300.0,,0,,1,,0
5435,,,R4,P1 - Funcionarios,a. < 4k,1,45,1,40000,,FU_4K_04,,0.8,,2000.0,,300.0,,0,,1,,0
5436,,,R4,P1 - Funcionarios,a. < 4k,1,46,1,40000,,FU_4K_04,,0.8,,2000.0,,300.0,,0,,1,,0
5437,,,R4,P1 - Funcionarios,a. < 4k,1,88,1,40000,,FU_4K_04,,0.8,,2000.0,,300.0,,0,,1,,0
5438,,,R4,P1 - Funcionarios,a. < 4k,1,89,1,40000,,FU_4K_04,,0.8,,2000.0,,300.0,,0,,1,,0
5439,,,R4,P1 - Funcionarios,a. < 4k,1,90,1,40000,,FU_4K_04,,0.8,,2000.0,,300.0,,0,,1,,0
5440,,,R4,P1 - Funcionarios,a. < 4k,1,91,1,40000,,FU_4K_04,,0.8,,2000.0,,300.0,,0,,1,,0
5441,,,R4,P1 - Funcionarios,a. < 4k,1,99,1,40000,,FU_4K_04,,0.8,,2000.0,,300.0,,0,,1,,0
5442,,,R4,P1 - Funcionarios,b. 4k - 10k,0,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5443,,,R4,P1 - Funcionarios,b. 4k - 10k,0,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5444,,,R4,P1 - Funcionarios,b. 4k - 10k,0,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5445,,,R4,P1 - Funcionarios,b. 4k - 10k,0,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5446,,,R4,P1 - Funcionarios,b. 4k - 10k,0,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5447,,,R4,P1 - Funcionarios,b. 4k - 10k,0,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5448,,,R4,P1 - Funcionarios,b. 4k - 10k,0,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5449,,,R4,P1 - Funcionarios,b. 4k - 10k,0,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5450,,,R4,P1 - Funcionarios,b. 4k - 10k,0,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5451,,,R4,P1 - Funcionarios,b. 4k - 10k,0,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5452,,,R4,P1 - Funcionarios,b. 4k - 10k,1,0,1,40000,,FU_10K_04,,1.0,,4000.0,,300.0,,0,,1,,0
5453,,,R4,P1 - Funcionarios,b. 4k - 10k,1,43,1,40000,,FU_10K_04,,1.0,,4000.0,,300.0,,0,,1,,0
5454,,,R4,P1 - Funcionarios,b. 4k - 10k,1,44,1,40000,,FU_10K_04,,1.0,,4000.0,,300.0,,0,,1,,0
5455,,,R4,P1 - Funcionarios,b. 4k - 10k,1,45,1,40000,,FU_10K_04,,1.0,,4000.0,,300.0,,0,,1,,0
5456,,,R4,P1 - Funcionarios,b. 4k - 10k,1,46,1,40000,,FU_10K_04,,1.0,,4000.0,,300.0,,0,,1,,0
5457,,,R4,P1 - Funcionarios,b. 4k - 10k,1,88,1,40000,,FU_10K_04,,1.0,,4000.0,,300.0,,0,,1,,0
5458,,,R4,P1 - Funcionarios,b. 4k - 10k,1,89,1,40000,,FU_10K_04,,1.0,,4000.0,,300.0,,0,,1,,0
5459,,,R4,P1 - Funcionarios,b. 4k - 10k,1,90,1,40000,,FU_10K_04,,1.0,,4000.0,,300.0,,0,,1,,0
5460,,,R4,P1 - Funcionarios,b. 4k - 10k,1,91,1,40000,,FU_10K_04,,1.0,,4000.0,,300.0,,0,,1,,0
5461,,,R4,P1 - Funcionarios,b. 4k - 10k,1,99,1,40000,,FU_10K_04,,1.0,,4000.0,,300.0,,0,,1,,0
5462,,,R4,P1 - Funcionarios,c. 10k - 15k,0,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5463,,,R4,P1 - Funcionarios,c. 10k - 15k,0,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5464,,,R4,P1 - Funcionarios,c. 10k - 15k,0,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5465,,,R4,P1 - Funcionarios,c. 10k - 15k,0,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5466,,,R4,P1 - Funcionarios,c. 10k - 15k,0,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5467,,,R4,P1 - Funcionarios,c. 10k - 15k,0,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5468,,,R4,P1 - Funcionarios,c. 10k - 15k,0,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5469,,,R4,P1 - Funcionarios,c. 10k - 15k,0,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5470,,,R4,P1 - Funcionarios,c. 10k - 15k,0,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5471,,,R4,P1 - Funcionarios,c. 10k - 15k,0,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5472,,,R4,P1 - Funcionarios,c. 10k - 15k,1,0,1,40000,,FU_15K_04,,1.0,,6000.0,,4000.0,,0,,1,,0
5473,,,R4,P1 - Funcionarios,c. 10k - 15k,1,43,1,40000,,FU_15K_04,,1.0,,6000.0,,4000.0,,0,,1,,0
5474,,,R4,P1 - Funcionarios,c. 10k - 15k,1,44,1,40000,,FU_15K_04,,1.0,,6000.0,,4000.0,,0,,1,,0
5475,,,R4,P1 - Funcionarios,c. 10k - 15k,1,45,1,40000,,FU_15K_04,,1.0,,6000.0,,4000.0,,0,,1,,0
5476,,,R4,P1 - Funcionarios,c. 10k - 15k,1,46,1,40000,,FU_15K_04,,1.0,,6000.0,,4000.0,,0,,1,,0
5477,,,R4,P1 - Funcionarios,c. 10k - 15k,1,88,1,40000,,FU_15K_04,,1.0,,6000.0,,4000.0,,0,,1,,0
5478,,,R4,P1 - Funcionarios,c. 10k - 15k,1,89,1,40000,,FU_15K_04,,1.0,,6000.0,,4000.0,,0,,1,,0
5479,,,R4,P1 - Funcionarios,c. 10k - 15k,1,90,1,40000,,FU_15K_04,,1.0,,6000.0,,4000.0,,0,,1,,0
5480,,,R4,P1 - Funcionarios,c. 10k - 15k,1,91,1,40000,,FU_15K_04,,1.0,,6000.0,,4000.0,,0,,1,,0
5481,,,R4,P1 - Funcionarios,c. 10k - 15k,1,99,1,40000,,FU_15K_04,,1.0,,6000.0,,4000.0,,0,,1,,0
5482,,,R4,P1 - Funcionarios,d. >= 15k,0,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5483,,,R4,P1 - Funcionarios,d. >= 15k,0,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5484,,,R4,P1 - Funcionarios,d. >= 15k,0,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5485,,,R4,P1 - Funcionarios,d. >= 15k,0,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5486,,,R4,P1 - Funcionarios,d. >= 15k,0,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5487,,,R4,P1 - Funcionarios,d. >= 15k,0,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5488,,,R4,P1 - Funcionarios,d. >= 15k,0,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5489,,,R4,P1 - Funcionarios,d. >= 15k,0,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5490,,,R4,P1 - Funcionarios,d. >= 15k,0,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5491,,,R4,P1 - Funcionarios,d. >= 15k,0,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5492,,,R4,P1 - Funcionarios,d. >= 15k,1,0,1,40000,,FU_P15K_04,,1.3,,30000.0,,10000.0,,0,,1,,0
5493,,,R4,P1 - Funcionarios,d. >= 15k,1,43,1,40000,,FU_P15K_04,,1.3,,30000.0,,10000.0,,0,,1,,0
5494,,,R4,P1 - Funcionarios,d. >= 15k,1,44,1,40000,,FU_P15K_04,,1.3,,30000.0,,10000.0,,0,,1,,0
5495,,,R4,P1 - Funcionarios,d. >= 15k,1,45,1,40000,,FU_P15K_04,,1.3,,30000.0,,10000.0,,0,,1,,0
5496,,,R4,P1 - Funcionarios,d. >= 15k,1,46,1,40000,,FU_P15K_04,,1.3,,30000.0,,10000.0,,0,,1,,0
5497,,,R4,P1 - Funcionarios,d. >= 15k,1,88,1,40000,,FU_P15K_04,,1.3,,30000.0,,10000.0,,0,,1,,0
5498,,,R4,P1 - Funcionarios,d. >= 15k,1,89,1,40000,,FU_P15K_04,,1.3,,30000.0,,10000.0,,0,,1,,0
5499,,,R4,P1 - Funcionarios,d. >= 15k,1,90,1,40000,,FU_P15K_04,,1.3,,30000.0,,10000.0,,0,,1,,0
5500,,,R4,P1 - Funcionarios,d. >= 15k,1,91,1,40000,,FU_P15K_04,,1.3,,30000.0,,10000.0,,0,,1,,0
5501,,,R4,P1 - Funcionarios,d. >= 15k,1,99,1,40000,,FU_P15K_04,,1.3,,30000.0,,10000.0,,0,,1,,0
5502,,,R4,P1 - Funcionarios,z. Verificar,0,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5503,,,R4,P1 - Funcionarios,z. Verificar,0,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5504,,,R4,P1 - Funcionarios,z. Verificar,0,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5505,,,R4,P1 - Funcionarios,z. Verificar,0,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5506,,,R4,P1 - Funcionarios,z. Verificar,0,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5507,,,R4,P1 - Funcionarios,z. Verificar,0,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5508,,,R4,P1 - Funcionarios,z. Verificar,0,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5509,,,R4,P1 - Funcionarios,z. Verificar,0,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5510,,,R4,P1 - Funcionarios,z. Verificar,0,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5511,,,R4,P1 - Funcionarios,z. Verificar,0,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5512,,,R4,P1 - Funcionarios,z. Verificar,1,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5513,,,R4,P1 - Funcionarios,z. Verificar,1,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5514,,,R4,P1 - Funcionarios,z. Verificar,1,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5515,,,R4,P1 - Funcionarios,z. Verificar,1,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5516,,,R4,P1 - Funcionarios,z. Verificar,1,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5517,,,R4,P1 - Funcionarios,z. Verificar,1,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5518,,,R4,P1 - Funcionarios,z. Verificar,1,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5519,,,R4,P1 - Funcionarios,z. Verificar,1,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5520,,,R4,P1 - Funcionarios,z. Verificar,1,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
5521,,,R4,P1 - Funcionarios,z. Verificar,1,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
