Data-ID,Result-State,Result-Detail,payloadParam.etapa,flagErroAurora,flagErroVisaoCliente,marcacaoMesa,limiteDisponivel,valorContratadoCartao,maxDiasAtraso,indFNV,indReneg,result:regrasNegativas#1.nomeRegra,expected:regrasNegativas#1.nomeRegra,result:regrasNegativas#1.descRegra,expected:regrasNegativas#1.descRegra,result:listaLogs#1.nome,expected:listaLogs#1.nome,result:listaLogs#1.valor,expected:listaLogs#1.valor,result:regrasNegativas#2.nomeRegra,expected:regrasNegativas#2.nomeRegra,result:regrasNegativas#2.descRegra,expected:regrasNegativas#2.descRegra,result:listaLogs#2.nome,expected:listaLogs#2.nome,result:listaLogs#2.valor,expected:listaLogs#2.valor,result:regrasNegativas#3.nomeRegra,expected:regrasNegativas#3.nomeRegra,result:regrasNegativas#3.descRegra,expected:regrasNegativas#3.descRegra,result:listaLogs#3.nome,expected:listaLogs#3.nome,result:listaLogs#3.valor,expected:listaLogs#3.valor,result:regrasNegativas#4.nomeRegra,expected:regrasNegativas#4.nomeRegra,result:regrasNegativas#4.descRegra,expected:regrasNegativas#4.descRegra,result:listaLogs#4.nome,expected:listaLogs#4.nome,result:listaLogs#4.valor,expected:listaLogs#4.valor,result:regrasNegativas#5.nomeRegra,expected:regrasNegativas#5.nomeRegra,result:regrasNegativas#5.descRegra,expected:regrasNegativas#5.descRegra,result:listaLogs#5.nome,expected:listaLogs#5.nome,result:listaLogs#5.valor,expected:listaLogs#5.valor,result:statusDecisao,expected:statusDecisao,result:vlrLimiteAprovado,expected:vlrLimiteAprovado,result:versionamentoPolitica,expected:versionamentoPolitica
500,,,FILTROS POLITICA,false,false,XPTO,0,-1,-99999,true,false,,fn_nulosValidacoesInternas,,57. Não possui a informação de maximo dias atraso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
501,,,FILTROS POLITICA,false,false,XPTO,0,-1,-99999,false,true,,fn_nulosValidacoesInternas,,57. Não possui a informação de maximo dias atraso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
502,,,FILTROS POLITICA,false,false,XPTO,0,-1,-99999,false,false,,fn_nulosValidacoesInternas,,57. Não possui a informação de maximo dias atraso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
503,,,FILTROS POLITICA,false,false,XPTO,0,0,0,true,true,,rl_limiteDisponivel,,34. limite disponível < = 0,,,,,,rl_validaFNV,,38. O cliente possui fique no verde ativo,,,,,,rl_validaReneg,,39. O cliente possui renegociação ativa,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,3
504,,,FILTROS POLITICA,false,false,XPTO,0,0,0,true,false,,rl_limiteDisponivel,,34. limite disponível < = 0,,,,,,rl_validaFNV,,38. O cliente possui fique no verde ativo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
505,,,FILTROS POLITICA,false,false,XPTO,0,0,0,false,true,,rl_limiteDisponivel,,34. limite disponível < = 0,,,,,,rl_validaReneg,,39. O cliente possui renegociação ativa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
506,,,FILTROS POLITICA,false,false,XPTO,0,0,0,false,false,,rl_limiteDisponivel,,34. limite disponível < = 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
507,,,FILTROS POLITICA,false,false,XPTO,0,0,4,true,true,,rl_limiteDisponivel,,34. limite disponível < = 0,,,,,,rl_validaFNV,,38. O cliente possui fique no verde ativo,,,,,,rl_validaReneg,,39. O cliente possui renegociação ativa,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,3
508,,,FILTROS POLITICA,false,false,XPTO,0,0,4,true,false,,rl_limiteDisponivel,,34. limite disponível < = 0,,,,,,rl_validaFNV,,38. O cliente possui fique no verde ativo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
509,,,FILTROS POLITICA,false,false,XPTO,0,0,4,false,true,,rl_limiteDisponivel,,34. limite disponível < = 0,,,,,,rl_validaReneg,,39. O cliente possui renegociação ativa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
510,,,FILTROS POLITICA,false,false,XPTO,0,0,4,false,false,,rl_limiteDisponivel,,34. limite disponível < = 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
511,,,FILTROS POLITICA,false,false,XPTO,0,0,5,true,true,,rl_limiteDisponivel,,34. limite disponível < = 0,,,,,,rl_validaFNV,,38. O cliente possui fique no verde ativo,,,,,,rl_validaReneg,,39. O cliente possui renegociação ativa,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,3
512,,,FILTROS POLITICA,false,false,XPTO,0,0,5,true,false,,rl_limiteDisponivel,,34. limite disponível < = 0,,,,,,rl_validaFNV,,38. O cliente possui fique no verde ativo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
513,,,FILTROS POLITICA,false,false,XPTO,0,0,5,false,true,,rl_limiteDisponivel,,34. limite disponível < = 0,,,,,,rl_validaReneg,,39. O cliente possui renegociação ativa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
514,,,FILTROS POLITICA,false,false,XPTO,0,0,5,false,false,,rl_limiteDisponivel,,34. limite disponível < = 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
515,,,FILTROS POLITICA,false,false,XPTO,0,0,6,true,true,,rl_limiteDisponivel,,34. limite disponível < = 0,,,,,,rl_atrasoInterno,,37. Possui atraso > 5 dias em qualquer produto,,,,,,rl_validaFNV,,38. O cliente possui fique no verde ativo,,,,,,rl_validaReneg,,39. O cliente possui renegociação ativa,,,,,,,,,,,,,,NEGADO,,0,,4
516,,,FILTROS POLITICA,false,false,XPTO,0,0,6,true,false,,rl_limiteDisponivel,,34. limite disponível < = 0,,,,,,rl_atrasoInterno,,37. Possui atraso > 5 dias em qualquer produto,,,,,,rl_validaFNV,,38. O cliente possui fique no verde ativo,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,3
517,,,FILTROS POLITICA,false,false,XPTO,0,0,6,false,true,,rl_limiteDisponivel,,34. limite disponível < = 0,,,,,,rl_atrasoInterno,,37. Possui atraso > 5 dias em qualquer produto,,,,,,rl_validaReneg,,39. O cliente possui renegociação ativa,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,3
518,,,FILTROS POLITICA,false,false,XPTO,0,0,6,false,false,,rl_limiteDisponivel,,34. limite disponível < = 0,,,,,,rl_atrasoInterno,,37. Possui atraso > 5 dias em qualquer produto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
519,,,FILTROS POLITICA,false,false,XPTO,0,0,-99999,true,true,,fn_nulosValidacoesInternas,,57. Não possui a informação de maximo dias atraso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
520,,,FILTROS POLITICA,false,false,XPTO,0,0,-99999,true,false,,fn_nulosValidacoesInternas,,57. Não possui a informação de maximo dias atraso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
521,,,FILTROS POLITICA,false,false,XPTO,0,0,-99999,false,true,,fn_nulosValidacoesInternas,,57. Não possui a informação de maximo dias atraso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
522,,,FILTROS POLITICA,false,false,XPTO,0,0,-99999,false,false,,fn_nulosValidacoesInternas,,57. Não possui a informação de maximo dias atraso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
523,,,FILTROS POLITICA,false,false,XPTO,0,1,0,true,true,,rl_limiteDisponivel,,34. limite disponível < = 0,,,,,,rl_limiteCartao,,35. O produto cartão possui limite > 0 contratado,,,,,,rl_validaFNV,,38. O cliente possui fique no verde ativo,,,,,,rl_validaReneg,,39. O cliente possui renegociação ativa,,,,,,,,,,,,,,NEGADO,,0,,4
524,,,FILTROS POLITICA,false,false,XPTO,0,1,0,true,false,,rl_limiteDisponivel,,34. limite disponível < = 0,,,,,,rl_limiteCartao,,35. O produto cartão possui limite > 0 contratado,,,,,,rl_validaFNV,,38. O cliente possui fique no verde ativo,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,3
525,,,FILTROS POLITICA,false,false,XPTO,0,1,0,false,true,,rl_limiteDisponivel,,34. limite disponível < = 0,,,,,,rl_limiteCartao,,35. O produto cartão possui limite > 0 contratado,,,,,,rl_validaReneg,,39. O cliente possui renegociação ativa,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,3
526,,,FILTROS POLITICA,false,false,XPTO,0,1,0,false,false,,rl_limiteDisponivel,,34. limite disponível < = 0,,,,,,rl_limiteCartao,,35. O produto cartão possui limite > 0 contratado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
527,,,FILTROS POLITICA,false,false,XPTO,0,1,4,true,true,,rl_limiteDisponivel,,34. limite disponível < = 0,,,,,,rl_limiteCartao,,35. O produto cartão possui limite > 0 contratado,,,,,,rl_validaFNV,,38. O cliente possui fique no verde ativo,,,,,,rl_validaReneg,,39. O cliente possui renegociação ativa,,,,,,,,,,,,,,NEGADO,,0,,4
528,,,FILTROS POLITICA,false,false,XPTO,0,1,4,true,false,,rl_limiteDisponivel,,34. limite disponível < = 0,,,,,,rl_limiteCartao,,35. O produto cartão possui limite > 0 contratado,,,,,,rl_validaFNV,,38. O cliente possui fique no verde ativo,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,3
529,,,FILTROS POLITICA,false,false,XPTO,0,1,4,false,true,,rl_limiteDisponivel,,34. limite disponível < = 0,,,,,,rl_limiteCartao,,35. O produto cartão possui limite > 0 contratado,,,,,,rl_validaReneg,,39. O cliente possui renegociação ativa,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,3
530,,,FILTROS POLITICA,false,false,XPTO,0,1,4,false,false,,rl_limiteDisponivel,,34. limite disponível < = 0,,,,,,rl_limiteCartao,,35. O produto cartão possui limite > 0 contratado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
531,,,FILTROS POLITICA,false,false,XPTO,0,1,5,true,true,,rl_limiteDisponivel,,34. limite disponível < = 0,,,,,,rl_limiteCartao,,35. O produto cartão possui limite > 0 contratado,,,,,,rl_validaFNV,,38. O cliente possui fique no verde ativo,,,,,,rl_validaReneg,,39. O cliente possui renegociação ativa,,,,,,,,,,,,,,NEGADO,,0,,4
532,,,FILTROS POLITICA,false,false,XPTO,0,1,5,true,false,,rl_limiteDisponivel,,34. limite disponível < = 0,,,,,,rl_limiteCartao,,35. O produto cartão possui limite > 0 contratado,,,,,,rl_validaFNV,,38. O cliente possui fique no verde ativo,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,3
533,,,FILTROS POLITICA,false,false,XPTO,0,1,5,false,true,,rl_limiteDisponivel,,34. limite disponível < = 0,,,,,,rl_limiteCartao,,35. O produto cartão possui limite > 0 contratado,,,,,,rl_validaReneg,,39. O cliente possui renegociação ativa,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,3
534,,,FILTROS POLITICA,false,false,XPTO,0,1,5,false,false,,rl_limiteDisponivel,,34. limite disponível < = 0,,,,,,rl_limiteCartao,,35. O produto cartão possui limite > 0 contratado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
535,,,FILTROS POLITICA,false,false,XPTO,0,1,6,true,true,,rl_limiteDisponivel,,34. limite disponível < = 0,,,,,,rl_limiteCartao,,35. O produto cartão possui limite > 0 contratado,,,,,,rl_atrasoInterno,,37. Possui atraso > 5 dias em qualquer produto,,,,,,rl_validaFNV,,38. O cliente possui fique no verde ativo,,,,,,rl_validaReneg,,39. O cliente possui renegociação ativa,,,,,,NEGADO,,0,,5
536,,,FILTROS POLITICA,false,false,XPTO,0,1,6,true,false,,rl_limiteDisponivel,,34. limite disponível < = 0,,,,,,rl_limiteCartao,,35. O produto cartão possui limite > 0 contratado,,,,,,rl_atrasoInterno,,37. Possui atraso > 5 dias em qualquer produto,,,,,,rl_validaFNV,,38. O cliente possui fique no verde ativo,,,,,,,,,,,,,,NEGADO,,0,,4
537,,,FILTROS POLITICA,false,false,XPTO,0,1,6,false,true,,rl_limiteDisponivel,,34. limite disponível < = 0,,,,,,rl_limiteCartao,,35. O produto cartão possui limite > 0 contratado,,,,,,rl_atrasoInterno,,37. Possui atraso > 5 dias em qualquer produto,,,,,,rl_validaReneg,,39. O cliente possui renegociação ativa,,,,,,,,,,,,,,NEGADO,,0,,4
538,,,FILTROS POLITICA,false,false,XPTO,0,1,6,false,false,,rl_limiteDisponivel,,34. limite disponível < = 0,,,,,,rl_limiteCartao,,35. O produto cartão possui limite > 0 contratado,,,,,,rl_atrasoInterno,,37. Possui atraso > 5 dias em qualquer produto,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,3
539,,,FILTROS POLITICA,false,false,XPTO,0,1,-99999,true,true,,fn_nulosValidacoesInternas,,57. Não possui a informação de maximo dias atraso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
540,,,FILTROS POLITICA,false,false,XPTO,0,1,-99999,true,false,,fn_nulosValidacoesInternas,,57. Não possui a informação de maximo dias atraso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
541,,,FILTROS POLITICA,false,false,XPTO,0,1,-99999,false,true,,fn_nulosValidacoesInternas,,57. Não possui a informação de maximo dias atraso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
542,,,FILTROS POLITICA,false,false,XPTO,0,1,-99999,false,false,,fn_nulosValidacoesInternas,,57. Não possui a informação de maximo dias atraso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
543,,,FILTROS POLITICA,false,false,XPTO,0,-99999,0,true,true,,fn_nulosValidacoesInternas,,55. Não possui a informação de valor contratado cartão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
544,,,FILTROS POLITICA,false,false,XPTO,0,-99999,0,true,false,,fn_nulosValidacoesInternas,,55. Não possui a informação de valor contratado cartão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
545,,,FILTROS POLITICA,false,false,XPTO,0,-99999,0,false,true,,fn_nulosValidacoesInternas,,55. Não possui a informação de valor contratado cartão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
546,,,FILTROS POLITICA,false,false,XPTO,0,-99999,0,false,false,,fn_nulosValidacoesInternas,,55. Não possui a informação de valor contratado cartão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
547,,,FILTROS POLITICA,false,false,XPTO,0,-99999,4,true,true,,fn_nulosValidacoesInternas,,55. Não possui a informação de valor contratado cartão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
548,,,FILTROS POLITICA,false,false,XPTO,0,-99999,4,true,false,,fn_nulosValidacoesInternas,,55. Não possui a informação de valor contratado cartão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
549,,,FILTROS POLITICA,false,false,XPTO,0,-99999,4,false,true,,fn_nulosValidacoesInternas,,55. Não possui a informação de valor contratado cartão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
550,,,FILTROS POLITICA,false,false,XPTO,0,-99999,4,false,false,,fn_nulosValidacoesInternas,,55. Não possui a informação de valor contratado cartão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
551,,,FILTROS POLITICA,false,false,XPTO,0,-99999,5,true,true,,fn_nulosValidacoesInternas,,55. Não possui a informação de valor contratado cartão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
552,,,FILTROS POLITICA,false,false,XPTO,0,-99999,5,true,false,,fn_nulosValidacoesInternas,,55. Não possui a informação de valor contratado cartão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
553,,,FILTROS POLITICA,false,false,XPTO,0,-99999,5,false,true,,fn_nulosValidacoesInternas,,55. Não possui a informação de valor contratado cartão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
554,,,FILTROS POLITICA,false,false,XPTO,0,-99999,5,false,false,,fn_nulosValidacoesInternas,,55. Não possui a informação de valor contratado cartão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
555,,,FILTROS POLITICA,false,false,XPTO,0,-99999,6,true,true,,fn_nulosValidacoesInternas,,55. Não possui a informação de valor contratado cartão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
556,,,FILTROS POLITICA,false,false,XPTO,0,-99999,6,true,false,,fn_nulosValidacoesInternas,,55. Não possui a informação de valor contratado cartão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
557,,,FILTROS POLITICA,false,false,XPTO,0,-99999,6,false,true,,fn_nulosValidacoesInternas,,55. Não possui a informação de valor contratado cartão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
558,,,FILTROS POLITICA,false,false,XPTO,0,-99999,6,false,false,,fn_nulosValidacoesInternas,,55. Não possui a informação de valor contratado cartão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
559,,,FILTROS POLITICA,false,false,XPTO,0,-99999,-99999,true,true,,fn_nulosValidacoesInternas,,55. Não possui a informação de valor contratado cartão,,,,,,fn_nulosValidacoesInternas,,57. Não possui a informação de maximo dias atraso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
560,,,FILTROS POLITICA,false,false,XPTO,0,-99999,-99999,true,false,,fn_nulosValidacoesInternas,,55. Não possui a informação de valor contratado cartão,,,,,,fn_nulosValidacoesInternas,,57. Não possui a informação de maximo dias atraso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
561,,,FILTROS POLITICA,false,false,XPTO,0,-99999,-99999,false,true,,fn_nulosValidacoesInternas,,55. Não possui a informação de valor contratado cartão,,,,,,fn_nulosValidacoesInternas,,57. Não possui a informação de maximo dias atraso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
562,,,FILTROS POLITICA,false,false,XPTO,0,-99999,-99999,false,false,,fn_nulosValidacoesInternas,,55. Não possui a informação de valor contratado cartão,,,,,,fn_nulosValidacoesInternas,,57. Não possui a informação de maximo dias atraso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
563,,,FILTROS POLITICA,false,false,XPTO,1,-1,0,true,true,,rl_validaFNV,,38. O cliente possui fique no verde ativo,,,,,,rl_validaReneg,,39. O cliente possui renegociação ativa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
564,,,FILTROS POLITICA,false,false,XPTO,1,-1,0,true,false,,rl_validaFNV,,38. O cliente possui fique no verde ativo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
565,,,FILTROS POLITICA,false,false,XPTO,1,-1,0,false,true,,rl_validaReneg,,39. O cliente possui renegociação ativa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
566,,,FILTROS POLITICA,false,false,XPTO,1,-1,0,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
567,,,FILTROS POLITICA,false,false,XPTO,1,-1,4,true,true,,rl_validaFNV,,38. O cliente possui fique no verde ativo,,,,,,rl_validaReneg,,39. O cliente possui renegociação ativa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
568,,,FILTROS POLITICA,false,false,XPTO,1,-1,4,true,false,,rl_validaFNV,,38. O cliente possui fique no verde ativo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
569,,,FILTROS POLITICA,false,false,XPTO,1,-1,4,false,true,,rl_validaReneg,,39. O cliente possui renegociação ativa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
570,,,FILTROS POLITICA,false,false,XPTO,1,-1,4,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
571,,,FILTROS POLITICA,false,false,XPTO,1,-1,5,true,true,,rl_validaFNV,,38. O cliente possui fique no verde ativo,,,,,,rl_validaReneg,,39. O cliente possui renegociação ativa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
572,,,FILTROS POLITICA,false,false,XPTO,1,-1,5,true,false,,rl_validaFNV,,38. O cliente possui fique no verde ativo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
573,,,FILTROS POLITICA,false,false,XPTO,1,-1,5,false,true,,rl_validaReneg,,39. O cliente possui renegociação ativa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
574,,,FILTROS POLITICA,false,false,XPTO,1,-1,5,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
575,,,FILTROS POLITICA,false,false,XPTO,1,-1,6,true,true,,rl_atrasoInterno,,37. Possui atraso > 5 dias em qualquer produto,,,,,,rl_validaFNV,,38. O cliente possui fique no verde ativo,,,,,,rl_validaReneg,,39. O cliente possui renegociação ativa,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,3
576,,,FILTROS POLITICA,false,false,XPTO,1,-1,6,true,false,,rl_atrasoInterno,,37. Possui atraso > 5 dias em qualquer produto,,,,,,rl_validaFNV,,38. O cliente possui fique no verde ativo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
577,,,FILTROS POLITICA,false,false,XPTO,1,-1,6,false,true,,rl_atrasoInterno,,37. Possui atraso > 5 dias em qualquer produto,,,,,,rl_validaReneg,,39. O cliente possui renegociação ativa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
578,,,FILTROS POLITICA,false,false,XPTO,1,-1,6,false,false,,rl_atrasoInterno,,37. Possui atraso > 5 dias em qualquer produto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
579,,,FILTROS POLITICA,false,false,XPTO,1,-1,-99999,true,true,,fn_nulosValidacoesInternas,,57. Não possui a informação de maximo dias atraso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
580,,,FILTROS POLITICA,false,false,XPTO,1,-1,-99999,true,false,,fn_nulosValidacoesInternas,,57. Não possui a informação de maximo dias atraso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
581,,,FILTROS POLITICA,false,false,XPTO,1,-1,-99999,false,true,,fn_nulosValidacoesInternas,,57. Não possui a informação de maximo dias atraso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
582,,,FILTROS POLITICA,false,false,XPTO,1,-1,-99999,false,false,,fn_nulosValidacoesInternas,,57. Não possui a informação de maximo dias atraso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
583,,,FILTROS POLITICA,false,false,XPTO,1,0,0,true,true,,rl_validaFNV,,38. O cliente possui fique no verde ativo,,,,,,rl_validaReneg,,39. O cliente possui renegociação ativa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
584,,,FILTROS POLITICA,false,false,XPTO,1,0,0,true,false,,rl_validaFNV,,38. O cliente possui fique no verde ativo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
585,,,FILTROS POLITICA,false,false,XPTO,1,0,0,false,true,,rl_validaReneg,,39. O cliente possui renegociação ativa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
586,,,FILTROS POLITICA,false,false,XPTO,1,0,0,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
587,,,FILTROS POLITICA,false,false,XPTO,1,0,4,true,true,,rl_validaFNV,,38. O cliente possui fique no verde ativo,,,,,,rl_validaReneg,,39. O cliente possui renegociação ativa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
588,,,FILTROS POLITICA,false,false,XPTO,1,0,4,true,false,,rl_validaFNV,,38. O cliente possui fique no verde ativo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
589,,,FILTROS POLITICA,false,false,XPTO,1,0,4,false,true,,rl_validaReneg,,39. O cliente possui renegociação ativa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
590,,,FILTROS POLITICA,false,false,XPTO,1,0,4,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
591,,,FILTROS POLITICA,false,false,XPTO,1,0,5,true,true,,rl_validaFNV,,38. O cliente possui fique no verde ativo,,,,,,rl_validaReneg,,39. O cliente possui renegociação ativa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
592,,,FILTROS POLITICA,false,false,XPTO,1,0,5,true,false,,rl_validaFNV,,38. O cliente possui fique no verde ativo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
593,,,FILTROS POLITICA,false,false,XPTO,1,0,5,false,true,,rl_validaReneg,,39. O cliente possui renegociação ativa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
594,,,FILTROS POLITICA,false,false,XPTO,1,0,5,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
595,,,FILTROS POLITICA,false,false,XPTO,1,0,6,true,true,,rl_atrasoInterno,,37. Possui atraso > 5 dias em qualquer produto,,,,,,rl_validaFNV,,38. O cliente possui fique no verde ativo,,,,,,rl_validaReneg,,39. O cliente possui renegociação ativa,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,3
596,,,FILTROS POLITICA,false,false,XPTO,1,0,6,true,false,,rl_atrasoInterno,,37. Possui atraso > 5 dias em qualquer produto,,,,,,rl_validaFNV,,38. O cliente possui fique no verde ativo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
597,,,FILTROS POLITICA,false,false,XPTO,1,0,6,false,true,,rl_atrasoInterno,,37. Possui atraso > 5 dias em qualquer produto,,,,,,rl_validaReneg,,39. O cliente possui renegociação ativa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
598,,,FILTROS POLITICA,false,false,XPTO,1,0,6,false,false,,rl_atrasoInterno,,37. Possui atraso > 5 dias em qualquer produto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
