Data-ID,Result-State,Result-Detail,payloadParam.solicitante.rendaLiquidaPicpay,alavancagem,limitePiso,limiteFixo,limiteTeto,result:limite,expected:limite
13885,,,10000.0,0.8,1000,0,15000,,8000.0
13886,,,10000.0,0.8,1000,0,20000,,8000.0
13887,,,10000.0,0.8,1000,0,30000,,8000.0
13888,,,10000.0,0.8,1000,0,40000,,8000.0
13889,,,10000.0,0.8,1000,100,100,,100.0
13890,,,10000.0,0.8,1000,100,200,,100.0
13891,,,10000.0,0.8,1000,100,700,,100.0
13892,,,10000.0,0.8,1000,100,1100,,100.0
13893,,,10000.0,0.8,1000,100,2000,,100.0
13894,,,10000.0,0.8,1000,100,2300,,100.0
13895,,,10000.0,0.8,1000,100,2400,,100.0
13896,,,10000.0,0.8,1000,100,2500,,100.0
13897,,,10000.0,0.8,1000,100,3000,,100.0
13898,,,10000.0,0.8,1000,100,3200,,100.0
13899,,,10000.0,0.8,1000,100,3400,,100.0
13900,,,10000.0,0.8,1000,100,3600,,100.0
13901,,,10000.0,0.8,1000,100,3800,,100.0
13902,,,10000.0,0.8,1000,100,4000,,100.0
13903,,,10000.0,0.8,1000,100,4500,,100.0
13904,,,10000.0,0.8,1000,100,5000,,100.0
13905,,,10000.0,0.8,1000,100,5500,,100.0
13906,,,10000.0,0.8,1000,100,6000,,100.0
13907,,,10000.0,0.8,1000,100,7000,,100.0
13908,,,10000.0,0.8,1000,100,7500,,100.0
13909,,,10000.0,0.8,1000,100,9500,,100.0
13910,,,10000.0,0.8,1000,100,9600,,100.0
13911,,,10000.0,0.8,1000,100,10000,,100.0
13912,,,10000.0,0.8,1000,100,12000,,100.0
13913,,,10000.0,0.8,1000,100,15000,,100.0
13914,,,10000.0,0.8,1000,100,20000,,100.0
13915,,,10000.0,0.8,1000,100,30000,,100.0
13916,,,10000.0,0.8,1000,100,40000,,100.0
13917,,,10000.0,0.8,1000,200,100,,200.0
13918,,,10000.0,0.8,1000,200,200,,200.0
13919,,,10000.0,0.8,1000,200,700,,200.0
13920,,,10000.0,0.8,1000,200,1100,,200.0
13921,,,10000.0,0.8,1000,200,2000,,200.0
13922,,,10000.0,0.8,1000,200,2300,,200.0
13923,,,10000.0,0.8,1000,200,2400,,200.0
13924,,,10000.0,0.8,1000,200,2500,,200.0
13925,,,10000.0,0.8,1000,200,3000,,200.0
13926,,,10000.0,0.8,1000,200,3200,,200.0
13927,,,10000.0,0.8,1000,200,3400,,200.0
13928,,,10000.0,0.8,1000,200,3600,,200.0
13929,,,10000.0,0.8,1000,200,3800,,200.0
13930,,,10000.0,0.8,1000,200,4000,,200.0
13931,,,10000.0,0.8,1000,200,4500,,200.0
13932,,,10000.0,0.8,1000,200,5000,,200.0
13933,,,10000.0,0.8,1000,200,5500,,200.0
13934,,,10000.0,0.8,1000,200,6000,,200.0
13935,,,10000.0,0.8,1000,200,7000,,200.0
13936,,,10000.0,0.8,1000,200,7500,,200.0
13937,,,10000.0,0.8,1000,200,9500,,200.0
13938,,,10000.0,0.8,1000,200,9600,,200.0
13939,,,10000.0,0.8,1000,200,10000,,200.0
13940,,,10000.0,0.8,1000,200,12000,,200.0
13941,,,10000.0,0.8,1000,200,15000,,200.0
13942,,,10000.0,0.8,1000,200,20000,,200.0
13943,,,10000.0,0.8,1000,200,30000,,200.0
13944,,,10000.0,0.8,1000,200,40000,,200.0
13945,,,10000.0,0.8,4000,0,100,,100.0
13946,,,10000.0,0.8,4000,0,200,,200.0
13947,,,10000.0,0.8,4000,0,700,,700.0
13948,,,10000.0,0.8,4000,0,1100,,1100.0
13949,,,10000.0,0.8,4000,0,2000,,2000.0
13950,,,10000.0,0.8,4000,0,2300,,2300.0
13951,,,10000.0,0.8,4000,0,2400,,2400.0
13952,,,10000.0,0.8,4000,0,2500,,2500.0
13953,,,10000.0,0.8,4000,0,3000,,3000.0
13954,,,10000.0,0.8,4000,0,3200,,3200.0
13955,,,10000.0,0.8,4000,0,3400,,3400.0
13956,,,10000.0,0.8,4000,0,3600,,4000.0
13957,,,10000.0,0.8,4000,0,3800,,4000.0
13958,,,10000.0,0.8,4000,0,4000,,4000.0
13959,,,10000.0,0.8,4000,0,4500,,4500.0
13960,,,10000.0,0.8,4000,0,5000,,5000.0
13961,,,10000.0,0.8,4000,0,5500,,5500.0
13962,,,10000.0,0.8,4000,0,6000,,6000.0
13963,,,10000.0,0.8,4000,0,7000,,7000.0
13964,,,10000.0,0.8,4000,0,7500,,7500.0
13965,,,10000.0,0.8,4000,0,9500,,8000.0
13966,,,10000.0,0.8,4000,0,9600,,8000.0
13967,,,10000.0,0.8,4000,0,10000,,8000.0
13968,,,10000.0,0.8,4000,0,12000,,8000.0
13969,,,10000.0,0.8,4000,0,15000,,8000.0
13970,,,10000.0,0.8,4000,0,20000,,8000.0
13971,,,10000.0,0.8,4000,0,30000,,8000.0
13972,,,10000.0,0.8,4000,0,40000,,8000.0
13973,,,10000.0,0.8,4000,100,100,,100.0
13974,,,10000.0,0.8,4000,100,200,,100.0
13975,,,10000.0,0.8,4000,100,700,,100.0
13976,,,10000.0,0.8,4000,100,1100,,100.0
13977,,,10000.0,0.8,4000,100,2000,,100.0
13978,,,10000.0,0.8,4000,100,2300,,100.0
13979,,,10000.0,0.8,4000,100,2400,,100.0
13980,,,10000.0,0.8,4000,100,2500,,100.0
13981,,,10000.0,0.8,4000,100,3000,,100.0
13982,,,10000.0,0.8,4000,100,3200,,100.0
13983,,,10000.0,0.8,4000,100,3400,,100.0
13984,,,10000.0,0.8,4000,100,3600,,100.0
13985,,,10000.0,0.8,4000,100,3800,,100.0
13986,,,10000.0,0.8,4000,100,4000,,100.0
13987,,,10000.0,0.8,4000,100,4500,,100.0
13988,,,10000.0,0.8,4000,100,5000,,100.0
13989,,,10000.0,0.8,4000,100,5500,,100.0
13990,,,10000.0,0.8,4000,100,6000,,100.0
13991,,,10000.0,0.8,4000,100,7000,,100.0
13992,,,10000.0,0.8,4000,100,7500,,100.0
13993,,,10000.0,0.8,4000,100,9500,,100.0
13994,,,10000.0,0.8,4000,100,9600,,100.0
13995,,,10000.0,0.8,4000,100,10000,,100.0
13996,,,10000.0,0.8,4000,100,12000,,100.0
13997,,,10000.0,0.8,4000,100,15000,,100.0
13998,,,10000.0,0.8,4000,100,20000,,100.0
13999,,,10000.0,0.8,4000,100,30000,,100.0
14000,,,10000.0,0.8,4000,100,40000,,100.0
14001,,,10000.0,0.8,4000,200,100,,200.0
14002,,,10000.0,0.8,4000,200,200,,200.0
14003,,,10000.0,0.8,4000,200,700,,200.0
14004,,,10000.0,0.8,4000,200,1100,,200.0
14005,,,10000.0,0.8,4000,200,2000,,200.0
14006,,,10000.0,0.8,4000,200,2300,,200.0
14007,,,10000.0,0.8,4000,200,2400,,200.0
14008,,,10000.0,0.8,4000,200,2500,,200.0
14009,,,10000.0,0.8,4000,200,3000,,200.0
14010,,,10000.0,0.8,4000,200,3200,,200.0
14011,,,10000.0,0.8,4000,200,3400,,200.0
14012,,,10000.0,0.8,4000,200,3600,,200.0
14013,,,10000.0,0.8,4000,200,3800,,200.0
14014,,,10000.0,0.8,4000,200,4000,,200.0
14015,,,10000.0,0.8,4000,200,4500,,200.0
14016,,,10000.0,0.8,4000,200,5000,,200.0
14017,,,10000.0,0.8,4000,200,5500,,200.0
14018,,,10000.0,0.8,4000,200,6000,,200.0
14019,,,10000.0,0.8,4000,200,7000,,200.0
14020,,,10000.0,0.8,4000,200,7500,,200.0
14021,,,10000.0,0.8,4000,200,9500,,200.0
14022,,,10000.0,0.8,4000,200,9600,,200.0
14023,,,10000.0,0.8,4000,200,10000,,200.0
14024,,,10000.0,0.8,4000,200,12000,,200.0
14025,,,10000.0,0.8,4000,200,15000,,200.0
14026,,,10000.0,0.8,4000,200,20000,,200.0
14027,,,10000.0,0.8,4000,200,30000,,200.0
14028,,,10000.0,0.8,4000,200,40000,,200.0
14029,,,10000.0,0.8,4500,0,100,,100.0
14030,,,10000.0,0.8,4500,0,200,,200.0
14031,,,10000.0,0.8,4500,0,700,,700.0
14032,,,10000.0,0.8,4500,0,1100,,1100.0
14033,,,10000.0,0.8,4500,0,2000,,2000.0
14034,,,10000.0,0.8,4500,0,2300,,2300.0
14035,,,10000.0,0.8,4500,0,2400,,2400.0
14036,,,10000.0,0.8,4500,0,2500,,2500.0
14037,,,10000.0,0.8,4500,0,3000,,3000.0
14038,,,10000.0,0.8,4500,0,3200,,3200.0
14039,,,10000.0,0.8,4500,0,3400,,3400.0
14040,,,10000.0,0.8,4500,0,3600,,4000.0
14041,,,10000.0,0.8,4500,0,3800,,4000.0
14042,,,10000.0,0.8,4500,0,4000,,4000.0
14043,,,10000.0,0.8,4500,0,4500,,4500.0
14044,,,10000.0,0.8,4500,0,5000,,5000.0
14045,,,10000.0,0.8,4500,0,5500,,5500.0
14046,,,10000.0,0.8,4500,0,6000,,6000.0
14047,,,10000.0,0.8,4500,0,7000,,7000.0
14048,,,10000.0,0.8,4500,0,7500,,7500.0
14049,,,10000.0,0.8,4500,0,9500,,8000.0
14050,,,10000.0,0.8,4500,0,9600,,8000.0
14051,,,10000.0,0.8,4500,0,10000,,8000.0
14052,,,10000.0,0.8,4500,0,12000,,8000.0
14053,,,10000.0,0.8,4500,0,15000,,8000.0
14054,,,10000.0,0.8,4500,0,20000,,8000.0
14055,,,10000.0,0.8,4500,0,30000,,8000.0
14056,,,10000.0,0.8,4500,0,40000,,8000.0
14057,,,10000.0,0.8,4500,100,100,,100.0
14058,,,10000.0,0.8,4500,100,200,,100.0
14059,,,10000.0,0.8,4500,100,700,,100.0
14060,,,10000.0,0.8,4500,100,1100,,100.0
14061,,,10000.0,0.8,4500,100,2000,,100.0
14062,,,10000.0,0.8,4500,100,2300,,100.0
14063,,,10000.0,0.8,4500,100,2400,,100.0
14064,,,10000.0,0.8,4500,100,2500,,100.0
14065,,,10000.0,0.8,4500,100,3000,,100.0
14066,,,10000.0,0.8,4500,100,3200,,100.0
14067,,,10000.0,0.8,4500,100,3400,,100.0
14068,,,10000.0,0.8,4500,100,3600,,100.0
14069,,,10000.0,0.8,4500,100,3800,,100.0
14070,,,10000.0,0.8,4500,100,4000,,100.0
14071,,,10000.0,0.8,4500,100,4500,,100.0
14072,,,10000.0,0.8,4500,100,5000,,100.0
14073,,,10000.0,0.8,4500,100,5500,,100.0
14074,,,10000.0,0.8,4500,100,6000,,100.0
14075,,,10000.0,0.8,4500,100,7000,,100.0
14076,,,10000.0,0.8,4500,100,7500,,100.0
14077,,,10000.0,0.8,4500,100,9500,,100.0
14078,,,10000.0,0.8,4500,100,9600,,100.0
14079,,,10000.0,0.8,4500,100,10000,,100.0
14080,,,10000.0,0.8,4500,100,12000,,100.0
14081,,,10000.0,0.8,4500,100,15000,,100.0
14082,,,10000.0,0.8,4500,100,20000,,100.0
14083,,,10000.0,0.8,4500,100,30000,,100.0
14084,,,10000.0,0.8,4500,100,40000,,100.0
14085,,,10000.0,0.8,4500,200,100,,200.0
14086,,,10000.0,0.8,4500,200,200,,200.0
14087,,,10000.0,0.8,4500,200,700,,200.0
14088,,,10000.0,0.8,4500,200,1100,,200.0
14089,,,10000.0,0.8,4500,200,2000,,200.0
14090,,,10000.0,0.8,4500,200,2300,,200.0
14091,,,10000.0,0.8,4500,200,2400,,200.0
14092,,,10000.0,0.8,4500,200,2500,,200.0
14093,,,10000.0,0.8,4500,200,3000,,200.0
14094,,,10000.0,0.8,4500,200,3200,,200.0
14095,,,10000.0,0.8,4500,200,3400,,200.0
14096,,,10000.0,0.8,4500,200,3600,,200.0
14097,,,10000.0,0.8,4500,200,3800,,200.0
14098,,,10000.0,0.8,4500,200,4000,,200.0
14099,,,10000.0,0.8,4500,200,4500,,200.0
14100,,,10000.0,0.8,4500,200,5000,,200.0
14101,,,10000.0,0.8,4500,200,5500,,200.0
14102,,,10000.0,0.8,4500,200,6000,,200.0
14103,,,10000.0,0.8,4500,200,7000,,200.0
14104,,,10000.0,0.8,4500,200,7500,,200.0
14105,,,10000.0,0.8,4500,200,9500,,200.0
14106,,,10000.0,0.8,4500,200,9600,,200.0
14107,,,10000.0,0.8,4500,200,10000,,200.0
14108,,,10000.0,0.8,4500,200,12000,,200.0
14109,,,10000.0,0.8,4500,200,15000,,200.0
14110,,,10000.0,0.8,4500,200,20000,,200.0
14111,,,10000.0,0.8,4500,200,30000,,200.0
14112,,,10000.0,0.8,4500,200,40000,,200.0
14113,,,10000.0,0.8,6000,0,100,,100.0
14114,,,10000.0,0.8,6000,0,200,,200.0
14115,,,10000.0,0.8,6000,0,700,,700.0
14116,,,10000.0,0.8,6000,0,1100,,1100.0
14117,,,10000.0,0.8,6000,0,2000,,2000.0
14118,,,10000.0,0.8,6000,0,2300,,2300.0
14119,,,10000.0,0.8,6000,0,2400,,2400.0
14120,,,10000.0,0.8,6000,0,2500,,2500.0
14121,,,10000.0,0.8,6000,0,3000,,3000.0
14122,,,10000.0,0.8,6000,0,3200,,3200.0
14123,,,10000.0,0.8,6000,0,3400,,3400.0
14124,,,10000.0,0.8,6000,0,3600,,4000.0
14125,,,10000.0,0.8,6000,0,3800,,4000.0
14126,,,10000.0,0.8,6000,0,4000,,4000.0
14127,,,10000.0,0.8,6000,0,4500,,4500.0
14128,,,10000.0,0.8,6000,0,5000,,5000.0
14129,,,10000.0,0.8,6000,0,5500,,5500.0
14130,,,10000.0,0.8,6000,0,6000,,6000.0
14131,,,10000.0,0.8,6000,0,7000,,7000.0
14132,,,10000.0,0.8,6000,0,7500,,7500.0
14133,,,10000.0,0.8,6000,0,9500,,8000.0
14134,,,10000.0,0.8,6000,0,9600,,8000.0
14135,,,10000.0,0.8,6000,0,10000,,8000.0
14136,,,10000.0,0.8,6000,0,12000,,8000.0
14137,,,10000.0,0.8,6000,0,15000,,8000.0
14138,,,10000.0,0.8,6000,0,20000,,8000.0
14139,,,10000.0,0.8,6000,0,30000,,8000.0
14140,,,10000.0,0.8,6000,0,40000,,8000.0
14141,,,10000.0,0.8,6000,100,100,,100.0
14142,,,10000.0,0.8,6000,100,200,,100.0
14143,,,10000.0,0.8,6000,100,700,,100.0
14144,,,10000.0,0.8,6000,100,1100,,100.0
14145,,,10000.0,0.8,6000,100,2000,,100.0
14146,,,10000.0,0.8,6000,100,2300,,100.0
14147,,,10000.0,0.8,6000,100,2400,,100.0
14148,,,10000.0,0.8,6000,100,2500,,100.0
14149,,,10000.0,0.8,6000,100,3000,,100.0
14150,,,10000.0,0.8,6000,100,3200,,100.0
14151,,,10000.0,0.8,6000,100,3400,,100.0
14152,,,10000.0,0.8,6000,100,3600,,100.0
14153,,,10000.0,0.8,6000,100,3800,,100.0
14154,,,10000.0,0.8,6000,100,4000,,100.0
14155,,,10000.0,0.8,6000,100,4500,,100.0
14156,,,10000.0,0.8,6000,100,5000,,100.0
14157,,,10000.0,0.8,6000,100,5500,,100.0
14158,,,10000.0,0.8,6000,100,6000,,100.0
14159,,,10000.0,0.8,6000,100,7000,,100.0
14160,,,10000.0,0.8,6000,100,7500,,100.0
14161,,,10000.0,0.8,6000,100,9500,,100.0
14162,,,10000.0,0.8,6000,100,9600,,100.0
14163,,,10000.0,0.8,6000,100,10000,,100.0
14164,,,10000.0,0.8,6000,100,12000,,100.0
14165,,,10000.0,0.8,6000,100,15000,,100.0
14166,,,10000.0,0.8,6000,100,20000,,100.0
14167,,,10000.0,0.8,6000,100,30000,,100.0
14168,,,10000.0,0.8,6000,100,40000,,100.0
14169,,,10000.0,0.8,6000,200,100,,200.0
14170,,,10000.0,0.8,6000,200,200,,200.0
14171,,,10000.0,0.8,6000,200,700,,200.0
14172,,,10000.0,0.8,6000,200,1100,,200.0
14173,,,10000.0,0.8,6000,200,2000,,200.0
14174,,,10000.0,0.8,6000,200,2300,,200.0
14175,,,10000.0,0.8,6000,200,2400,,200.0
14176,,,10000.0,0.8,6000,200,2500,,200.0
14177,,,10000.0,0.8,6000,200,3000,,200.0
14178,,,10000.0,0.8,6000,200,3200,,200.0
14179,,,10000.0,0.8,6000,200,3400,,200.0
14180,,,10000.0,0.8,6000,200,3600,,200.0
14181,,,10000.0,0.8,6000,200,3800,,200.0
14182,,,10000.0,0.8,6000,200,4000,,200.0
14183,,,10000.0,0.8,6000,200,4500,,200.0
14184,,,10000.0,0.8,6000,200,5000,,200.0
14185,,,10000.0,0.8,6000,200,5500,,200.0
14186,,,10000.0,0.8,6000,200,6000,,200.0
14187,,,10000.0,0.8,6000,200,7000,,200.0
14188,,,10000.0,0.8,6000,200,7500,,200.0
14189,,,10000.0,0.8,6000,200,9500,,200.0
14190,,,10000.0,0.8,6000,200,9600,,200.0
14191,,,10000.0,0.8,6000,200,10000,,200.0
14192,,,10000.0,0.8,6000,200,12000,,200.0
14193,,,10000.0,0.8,6000,200,15000,,200.0
14194,,,10000.0,0.8,6000,200,20000,,200.0
14195,,,10000.0,0.8,6000,200,30000,,200.0
14196,,,10000.0,0.8,6000,200,40000,,200.0
14197,,,10000.0,0.8,7500,0,100,,100.0
14198,,,10000.0,0.8,7500,0,200,,200.0
14199,,,10000.0,0.8,7500,0,700,,700.0
14200,,,10000.0,0.8,7500,0,1100,,1100.0
14201,,,10000.0,0.8,7500,0,2000,,2000.0
14202,,,10000.0,0.8,7500,0,2300,,2300.0
14203,,,10000.0,0.8,7500,0,2400,,2400.0
14204,,,10000.0,0.8,7500,0,2500,,2500.0
14205,,,10000.0,0.8,7500,0,3000,,3000.0
14206,,,10000.0,0.8,7500,0,3200,,3200.0
14207,,,10000.0,0.8,7500,0,3400,,3400.0
14208,,,10000.0,0.8,7500,0,3600,,4000.0
14209,,,10000.0,0.8,7500,0,3800,,4000.0
14210,,,10000.0,0.8,7500,0,4000,,4000.0
14211,,,10000.0,0.8,7500,0,4500,,4500.0
14212,,,10000.0,0.8,7500,0,5000,,5000.0
14213,,,10000.0,0.8,7500,0,5500,,5500.0
14214,,,10000.0,0.8,7500,0,6000,,6000.0
14215,,,10000.0,0.8,7500,0,7000,,7000.0
14216,,,10000.0,0.8,7500,0,7500,,7500.0
14217,,,10000.0,0.8,7500,0,9500,,8000.0
14218,,,10000.0,0.8,7500,0,9600,,8000.0
14219,,,10000.0,0.8,7500,0,10000,,8000.0
14220,,,10000.0,0.8,7500,0,12000,,8000.0
14221,,,10000.0,0.8,7500,0,15000,,8000.0
14222,,,10000.0,0.8,7500,0,20000,,8000.0
14223,,,10000.0,0.8,7500,0,30000,,8000.0
14224,,,10000.0,0.8,7500,0,40000,,8000.0
14225,,,10000.0,0.8,7500,100,100,,100.0
14226,,,10000.0,0.8,7500,100,200,,100.0
14227,,,10000.0,0.8,7500,100,700,,100.0
14228,,,10000.0,0.8,7500,100,1100,,100.0
14229,,,10000.0,0.8,7500,100,2000,,100.0
14230,,,10000.0,0.8,7500,100,2300,,100.0
14231,,,10000.0,0.8,7500,100,2400,,100.0
14232,,,10000.0,0.8,7500,100,2500,,100.0
14233,,,10000.0,0.8,7500,100,3000,,100.0
14234,,,10000.0,0.8,7500,100,3200,,100.0
14235,,,10000.0,0.8,7500,100,3400,,100.0
14236,,,10000.0,0.8,7500,100,3600,,100.0
14237,,,10000.0,0.8,7500,100,3800,,100.0
14238,,,10000.0,0.8,7500,100,4000,,100.0
14239,,,10000.0,0.8,7500,100,4500,,100.0
14240,,,10000.0,0.8,7500,100,5000,,100.0
14241,,,10000.0,0.8,7500,100,5500,,100.0
14242,,,10000.0,0.8,7500,100,6000,,100.0
14243,,,10000.0,0.8,7500,100,7000,,100.0
14244,,,10000.0,0.8,7500,100,7500,,100.0
14245,,,10000.0,0.8,7500,100,9500,,100.0
14246,,,10000.0,0.8,7500,100,9600,,100.0
14247,,,10000.0,0.8,7500,100,10000,,100.0
14248,,,10000.0,0.8,7500,100,12000,,100.0
14249,,,10000.0,0.8,7500,100,15000,,100.0
14250,,,10000.0,0.8,7500,100,20000,,100.0
14251,,,10000.0,0.8,7500,100,30000,,100.0
14252,,,10000.0,0.8,7500,100,40000,,100.0
14253,,,10000.0,0.8,7500,200,100,,200.0
14254,,,10000.0,0.8,7500,200,200,,200.0
14255,,,10000.0,0.8,7500,200,700,,200.0
14256,,,10000.0,0.8,7500,200,1100,,200.0
14257,,,10000.0,0.8,7500,200,2000,,200.0
14258,,,10000.0,0.8,7500,200,2300,,200.0
14259,,,10000.0,0.8,7500,200,2400,,200.0
14260,,,10000.0,0.8,7500,200,2500,,200.0
14261,,,10000.0,0.8,7500,200,3000,,200.0
14262,,,10000.0,0.8,7500,200,3200,,200.0
14263,,,10000.0,0.8,7500,200,3400,,200.0
14264,,,10000.0,0.8,7500,200,3600,,200.0
14265,,,10000.0,0.8,7500,200,3800,,200.0
14266,,,10000.0,0.8,7500,200,4000,,200.0
14267,,,10000.0,0.8,7500,200,4500,,200.0
14268,,,10000.0,0.8,7500,200,5000,,200.0
14269,,,10000.0,0.8,7500,200,5500,,200.0
14270,,,10000.0,0.8,7500,200,6000,,200.0
14271,,,10000.0,0.8,7500,200,7000,,200.0
14272,,,10000.0,0.8,7500,200,7500,,200.0
14273,,,10000.0,0.8,7500,200,9500,,200.0
14274,,,10000.0,0.8,7500,200,9600,,200.0
14275,,,10000.0,0.8,7500,200,10000,,200.0
14276,,,10000.0,0.8,7500,200,12000,,200.0
14277,,,10000.0,0.8,7500,200,15000,,200.0
14278,,,10000.0,0.8,7500,200,20000,,200.0
14279,,,10000.0,0.8,7500,200,30000,,200.0
14280,,,10000.0,0.8,7500,200,40000,,200.0
14281,,,10000.0,0.8,10000,0,100,,100.0
14282,,,10000.0,0.8,10000,0,200,,200.0
14283,,,10000.0,0.8,10000,0,700,,700.0
14284,,,10000.0,0.8,10000,0,1100,,1100.0
14285,,,10000.0,0.8,10000,0,2000,,2000.0
14286,,,10000.0,0.8,10000,0,2300,,2300.0
14287,,,10000.0,0.8,10000,0,2400,,2400.0
14288,,,10000.0,0.8,10000,0,2500,,2500.0
14289,,,10000.0,0.8,10000,0,3000,,3000.0
14290,,,10000.0,0.8,10000,0,3200,,3200.0
14291,,,10000.0,0.8,10000,0,3400,,3400.0
14292,,,10000.0,0.8,10000,0,3600,,4000.0
14293,,,10000.0,0.8,10000,0,3800,,4000.0
14294,,,10000.0,0.8,10000,0,4000,,4000.0
14295,,,10000.0,0.8,10000,0,4500,,4500.0
14296,,,10000.0,0.8,10000,0,5000,,5000.0
14297,,,10000.0,0.8,10000,0,5500,,5500.0
14298,,,10000.0,0.8,10000,0,6000,,6000.0
14299,,,10000.0,0.8,10000,0,7000,,7000.0
14300,,,10000.0,0.8,10000,0,7500,,7500.0
14301,,,10000.0,0.8,10000,0,9500,,10000.0
14302,,,10000.0,0.8,10000,0,9600,,10000.0
14303,,,10000.0,0.8,10000,0,10000,,10000.0
14304,,,10000.0,0.8,10000,0,12000,,10000.0
14305,,,10000.0,0.8,10000,0,15000,,10000.0
14306,,,10000.0,0.8,10000,0,20000,,10000.0
14307,,,10000.0,0.8,10000,0,30000,,10000.0
14308,,,10000.0,0.8,10000,0,40000,,10000.0
14309,,,10000.0,0.8,10000,100,100,,100.0
14310,,,10000.0,0.8,10000,100,200,,100.0
14311,,,10000.0,0.8,10000,100,700,,100.0
14312,,,10000.0,0.8,10000,100,1100,,100.0
14313,,,10000.0,0.8,10000,100,2000,,100.0
14314,,,10000.0,0.8,10000,100,2300,,100.0
14315,,,10000.0,0.8,10000,100,2400,,100.0
14316,,,10000.0,0.8,10000,100,2500,,100.0
14317,,,10000.0,0.8,10000,100,3000,,100.0
14318,,,10000.0,0.8,10000,100,3200,,100.0
14319,,,10000.0,0.8,10000,100,3400,,100.0
14320,,,10000.0,0.8,10000,100,3600,,100.0
14321,,,10000.0,0.8,10000,100,3800,,100.0
14322,,,10000.0,0.8,10000,100,4000,,100.0
14323,,,10000.0,0.8,10000,100,4500,,100.0
14324,,,10000.0,0.8,10000,100,5000,,100.0
14325,,,10000.0,0.8,10000,100,5500,,100.0
14326,,,10000.0,0.8,10000,100,6000,,100.0
14327,,,10000.0,0.8,10000,100,7000,,100.0
14328,,,10000.0,0.8,10000,100,7500,,100.0
14329,,,10000.0,0.8,10000,100,9500,,100.0
14330,,,10000.0,0.8,10000,100,9600,,100.0
14331,,,10000.0,0.8,10000,100,10000,,100.0
14332,,,10000.0,0.8,10000,100,12000,,100.0
14333,,,10000.0,0.8,10000,100,15000,,100.0
14334,,,10000.0,0.8,10000,100,20000,,100.0
14335,,,10000.0,0.8,10000,100,30000,,100.0
14336,,,10000.0,0.8,10000,100,40000,,100.0
14337,,,10000.0,0.8,10000,200,100,,200.0
14338,,,10000.0,0.8,10000,200,200,,200.0
14339,,,10000.0,0.8,10000,200,700,,200.0
14340,,,10000.0,0.8,10000,200,1100,,200.0
14341,,,10000.0,0.8,10000,200,2000,,200.0
14342,,,10000.0,0.8,10000,200,2300,,200.0
14343,,,10000.0,0.8,10000,200,2400,,200.0
14344,,,10000.0,0.8,10000,200,2500,,200.0
14345,,,10000.0,0.8,10000,200,3000,,200.0
14346,,,10000.0,0.8,10000,200,3200,,200.0
14347,,,10000.0,0.8,10000,200,3400,,200.0
14348,,,10000.0,0.8,10000,200,3600,,200.0
14349,,,10000.0,0.8,10000,200,3800,,200.0
14350,,,10000.0,0.8,10000,200,4000,,200.0
14351,,,10000.0,0.8,10000,200,4500,,200.0
14352,,,10000.0,0.8,10000,200,5000,,200.0
14353,,,10000.0,0.8,10000,200,5500,,200.0
14354,,,10000.0,0.8,10000,200,6000,,200.0
14355,,,10000.0,0.8,10000,200,7000,,200.0
14356,,,10000.0,0.8,10000,200,7500,,200.0
14357,,,10000.0,0.8,10000,200,9500,,200.0
14358,,,10000.0,0.8,10000,200,9600,,200.0
14359,,,10000.0,0.8,10000,200,10000,,200.0
14360,,,10000.0,0.8,10000,200,12000,,200.0
14361,,,10000.0,0.8,10000,200,15000,,200.0
14362,,,10000.0,0.8,10000,200,20000,,200.0
14363,,,10000.0,0.8,10000,200,30000,,200.0
14364,,,10000.0,0.8,10000,200,40000,,200.0
14365,,,10000.0,1.0,100,0,100,,100.0
14366,,,10000.0,1.0,100,0,200,,200.0
14367,,,10000.0,1.0,100,0,700,,700.0
14368,,,10000.0,1.0,100,0,1100,,1100.0
14369,,,10000.0,1.0,100,0,2000,,2000.0
14370,,,10000.0,1.0,100,0,2300,,2300.0
14371,,,10000.0,1.0,100,0,2400,,2400.0
14372,,,10000.0,1.0,100,0,2500,,2500.0
14373,,,10000.0,1.0,100,0,3000,,3000.0
14374,,,10000.0,1.0,100,0,3200,,3200.0
14375,,,10000.0,1.0,100,0,3400,,3400.0
14376,,,10000.0,1.0,100,0,3600,,4000.0
14377,,,10000.0,1.0,100,0,3800,,4000.0
14378,,,10000.0,1.0,100,0,4000,,4000.0
14379,,,10000.0,1.0,100,0,4500,,4500.0
14380,,,10000.0,1.0,100,0,5000,,5000.0
14381,,,10000.0,1.0,100,0,5500,,5500.0
14382,,,10000.0,1.0,100,0,6000,,6000.0
14383,,,10000.0,1.0,100,0,7000,,7000.0
14384,,,10000.0,1.0,100,0,7500,,7500.0
14385,,,10000.0,1.0,100,0,9500,,10000.0
14386,,,10000.0,1.0,100,0,9600,,10000.0
14387,,,10000.0,1.0,100,0,10000,,10000.0
14388,,,10000.0,1.0,100,0,12000,,10000.0
14389,,,10000.0,1.0,100,0,15000,,10000.0
14390,,,10000.0,1.0,100,0,20000,,10000.0
14391,,,10000.0,1.0,100,0,30000,,10000.0
14392,,,10000.0,1.0,100,0,40000,,10000.0
14393,,,10000.0,1.0,100,100,100,,100.0
14394,,,10000.0,1.0,100,100,200,,100.0
14395,,,10000.0,1.0,100,100,700,,100.0
14396,,,10000.0,1.0,100,100,1100,,100.0
14397,,,10000.0,1.0,100,100,2000,,100.0
