Data-ID,Result-State,Result-Detail,rangeScoreInterno,payloadParamBTS.segmentacaoPolitica,faixaRendaBruta,payloadParam.solicitante.flagFuncionario,cpf6e7Digito,payloadParam.solicitante.flagCCRot,payloadParam.solicitante.mediaSaldoTotal,result:segmentacaoSubgrupo,expected:segmentacaoSubgrupo,result:alavancagem,expected:alavancagem,result:limiteTeto,expected:limiteTeto,result:limitePiso,expected:limitePiso,result:limiteFixo,expected:limiteFixo,result:aprovadoBAUAux,expected:aprovadoBAUAux,result:aprovadoSmallLimitsAux,expected:aprovadoSmallLimitsAux
11484,,,R5,P7.1 – Jovem Cliente Principalidade,d. >= 15k,1,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11485,,,R5,P7.1 – Jovem Cliente Principalidade,d. >= 15k,1,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11486,,,R5,P7.1 – Jovem Cliente Principalidade,d. >= 15k,1,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11487,,,R5,P7.1 – Jovem Cliente Principalidade,d. >= 15k,1,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11488,,,R5,P7.1 – Jovem Cliente Principalidade,d. >= 15k,1,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11489,,,R5,P7.1 – Jovem Cliente Principalidade,d. >= 15k,1,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11490,,,R5,P7.1 – Jovem Cliente Principalidade,d. >= 15k,1,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11491,,,R5,P7.1 – Jovem Cliente Principalidade,d. >= 15k,1,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11492,,,R5,P7.1 – Jovem Cliente Principalidade,z. Verificar,0,0,1,40000,,J_PR_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11493,,,R5,P7.1 – Jovem Cliente Principalidade,z. Verificar,0,09,1,40000,,J_PR_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11494,,,R5,P7.1 – Jovem Cliente Principalidade,z. Verificar,0,10,1,40000,,J_PR_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11495,,,R5,P7.1 – Jovem Cliente Principalidade,z. Verificar,0,14,1,40000,,J_PR_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11496,,,R5,P7.1 – Jovem Cliente Principalidade,z. Verificar,0,19,1,40000,,J_PR_05_B,,200.0,,200.0,,200.0,,200,,0,,1
11497,,,R5,P7.1 – Jovem Cliente Principalidade,z. Verificar,0,20,1,40000,,J_PR_05_B,,200.0,,200.0,,200.0,,200,,0,,1
11498,,,R5,P7.1 – Jovem Cliente Principalidade,z. Verificar,0,43,1,40000,,J_PR_05_B,,200.0,,200.0,,200.0,,200,,0,,1
11499,,,R5,P7.1 – Jovem Cliente Principalidade,z. Verificar,0,44,1,40000,,J_PR_05_B,,200.0,,200.0,,200.0,,200,,0,,1
11500,,,R5,P7.1 – Jovem Cliente Principalidade,z. Verificar,0,45,1,40000,,J_PR_05_B,,200.0,,200.0,,200.0,,200,,0,,1
11501,,,R5,P7.1 – Jovem Cliente Principalidade,z. Verificar,0,46,1,40000,,J_PR_05_B,,200.0,,200.0,,200.0,,200,,0,,1
11502,,,R5,P7.1 – Jovem Cliente Principalidade,z. Verificar,0,88,1,40000,,J_PR_05_B,,200.0,,200.0,,200.0,,200,,0,,1
11503,,,R5,P7.1 – Jovem Cliente Principalidade,z. Verificar,0,89,1,40000,,J_PR_05_B,,200.0,,200.0,,200.0,,200,,0,,1
11504,,,R5,P7.1 – Jovem Cliente Principalidade,z. Verificar,0,90,1,40000,,J_PR_05_B,,200.0,,200.0,,200.0,,200,,0,,1
11505,,,R5,P7.1 – Jovem Cliente Principalidade,z. Verificar,0,91,1,40000,,J_PR_05_B,,200.0,,200.0,,200.0,,200,,0,,1
11506,,,R5,P7.1 – Jovem Cliente Principalidade,z. Verificar,0,99,1,40000,,J_PR_05_C,,0.3,,1200.0,,300.0,,0,,0,,1
11507,,,R5,P7.1 – Jovem Cliente Principalidade,z. Verificar,1,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11508,,,R5,P7.1 – Jovem Cliente Principalidade,z. Verificar,1,09,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11509,,,R5,P7.1 – Jovem Cliente Principalidade,z. Verificar,1,10,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11510,,,R5,P7.1 – Jovem Cliente Principalidade,z. Verificar,1,14,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11511,,,R5,P7.1 – Jovem Cliente Principalidade,z. Verificar,1,19,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11512,,,R5,P7.1 – Jovem Cliente Principalidade,z. Verificar,1,20,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11513,,,R5,P7.1 – Jovem Cliente Principalidade,z. Verificar,1,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11514,,,R5,P7.1 – Jovem Cliente Principalidade,z. Verificar,1,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11515,,,R5,P7.1 – Jovem Cliente Principalidade,z. Verificar,1,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11516,,,R5,P7.1 – Jovem Cliente Principalidade,z. Verificar,1,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11517,,,R5,P7.1 – Jovem Cliente Principalidade,z. Verificar,1,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11518,,,R5,P7.1 – Jovem Cliente Principalidade,z. Verificar,1,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11519,,,R5,P7.1 – Jovem Cliente Principalidade,z. Verificar,1,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11520,,,R5,P7.1 – Jovem Cliente Principalidade,z. Verificar,1,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11521,,,R5,P7.1 – Jovem Cliente Principalidade,z. Verificar,1,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11522,,,R5,P7.2 – Jovem Cliente MAT,a. Sem renda,0,0,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11523,,,R5,P7.2 – Jovem Cliente MAT,a. Sem renda,0,09,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11524,,,R5,P7.2 – Jovem Cliente MAT,a. Sem renda,0,10,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11525,,,R5,P7.2 – Jovem Cliente MAT,a. Sem renda,0,14,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11526,,,R5,P7.2 – Jovem Cliente MAT,a. Sem renda,0,19,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11527,,,R5,P7.2 – Jovem Cliente MAT,a. Sem renda,0,20,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11528,,,R5,P7.2 – Jovem Cliente MAT,a. Sem renda,0,43,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11529,,,R5,P7.2 – Jovem Cliente MAT,a. Sem renda,0,44,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11530,,,R5,P7.2 – Jovem Cliente MAT,a. Sem renda,0,45,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11531,,,R5,P7.2 – Jovem Cliente MAT,a. Sem renda,0,46,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11532,,,R5,P7.2 – Jovem Cliente MAT,a. Sem renda,0,88,1,40000,,J_M_05_B,,200.0,,200.0,,200.0,,200,,0,,1
11533,,,R5,P7.2 – Jovem Cliente MAT,a. Sem renda,0,89,1,40000,,J_M_05_B,,200.0,,200.0,,200.0,,200,,0,,1
11534,,,R5,P7.2 – Jovem Cliente MAT,a. Sem renda,0,90,1,40000,,J_M_05_B,,200.0,,200.0,,200.0,,200,,0,,1
11535,,,R5,P7.2 – Jovem Cliente MAT,a. Sem renda,0,91,1,40000,,J_M_05_B,,200.0,,200.0,,200.0,,200,,0,,1
11536,,,R5,P7.2 – Jovem Cliente MAT,a. Sem renda,0,99,1,40000,,J_M_05_C,,0.3,,1200.0,,300.0,,0,,0,,1
11537,,,R5,P7.2 – Jovem Cliente MAT,a. Sem renda,1,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11538,,,R5,P7.2 – Jovem Cliente MAT,a. Sem renda,1,09,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11539,,,R5,P7.2 – Jovem Cliente MAT,a. Sem renda,1,10,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11540,,,R5,P7.2 – Jovem Cliente MAT,a. Sem renda,1,14,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11541,,,R5,P7.2 – Jovem Cliente MAT,a. Sem renda,1,19,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11542,,,R5,P7.2 – Jovem Cliente MAT,a. Sem renda,1,20,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11543,,,R5,P7.2 – Jovem Cliente MAT,a. Sem renda,1,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11544,,,R5,P7.2 – Jovem Cliente MAT,a. Sem renda,1,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11545,,,R5,P7.2 – Jovem Cliente MAT,a. Sem renda,1,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11546,,,R5,P7.2 – Jovem Cliente MAT,a. Sem renda,1,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11547,,,R5,P7.2 – Jovem Cliente MAT,a. Sem renda,1,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11548,,,R5,P7.2 – Jovem Cliente MAT,a. Sem renda,1,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11549,,,R5,P7.2 – Jovem Cliente MAT,a. Sem renda,1,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11550,,,R5,P7.2 – Jovem Cliente MAT,a. Sem renda,1,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11551,,,R5,P7.2 – Jovem Cliente MAT,a. Sem renda,1,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11552,,,R5,P7.2 – Jovem Cliente MAT,a. < 4k,0,0,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11553,,,R5,P7.2 – Jovem Cliente MAT,a. < 4k,0,09,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11554,,,R5,P7.2 – Jovem Cliente MAT,a. < 4k,0,10,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11555,,,R5,P7.2 – Jovem Cliente MAT,a. < 4k,0,14,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11556,,,R5,P7.2 – Jovem Cliente MAT,a. < 4k,0,19,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11557,,,R5,P7.2 – Jovem Cliente MAT,a. < 4k,0,20,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11558,,,R5,P7.2 – Jovem Cliente MAT,a. < 4k,0,43,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11559,,,R5,P7.2 – Jovem Cliente MAT,a. < 4k,0,44,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11560,,,R5,P7.2 – Jovem Cliente MAT,a. < 4k,0,45,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11561,,,R5,P7.2 – Jovem Cliente MAT,a. < 4k,0,46,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11562,,,R5,P7.2 – Jovem Cliente MAT,a. < 4k,0,88,1,40000,,J_M_05_B,,200.0,,200.0,,200.0,,200,,0,,1
11563,,,R5,P7.2 – Jovem Cliente MAT,a. < 4k,0,89,1,40000,,J_M_05_B,,200.0,,200.0,,200.0,,200,,0,,1
11564,,,R5,P7.2 – Jovem Cliente MAT,a. < 4k,0,90,1,40000,,J_M_05_B,,200.0,,200.0,,200.0,,200,,0,,1
11565,,,R5,P7.2 – Jovem Cliente MAT,a. < 4k,0,91,1,40000,,J_M_05_B,,200.0,,200.0,,200.0,,200,,0,,1
11566,,,R5,P7.2 – Jovem Cliente MAT,a. < 4k,0,99,1,40000,,J_M_05_C,,0.3,,1200.0,,300.0,,0,,0,,1
11567,,,R5,P7.2 – Jovem Cliente MAT,a. < 4k,1,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11568,,,R5,P7.2 – Jovem Cliente MAT,a. < 4k,1,09,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11569,,,R5,P7.2 – Jovem Cliente MAT,a. < 4k,1,10,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11570,,,R5,P7.2 – Jovem Cliente MAT,a. < 4k,1,14,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11571,,,R5,P7.2 – Jovem Cliente MAT,a. < 4k,1,19,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11572,,,R5,P7.2 – Jovem Cliente MAT,a. < 4k,1,20,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11573,,,R5,P7.2 – Jovem Cliente MAT,a. < 4k,1,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11574,,,R5,P7.2 – Jovem Cliente MAT,a. < 4k,1,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11575,,,R5,P7.2 – Jovem Cliente MAT,a. < 4k,1,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11576,,,R5,P7.2 – Jovem Cliente MAT,a. < 4k,1,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11577,,,R5,P7.2 – Jovem Cliente MAT,a. < 4k,1,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11578,,,R5,P7.2 – Jovem Cliente MAT,a. < 4k,1,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11579,,,R5,P7.2 – Jovem Cliente MAT,a. < 4k,1,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11580,,,R5,P7.2 – Jovem Cliente MAT,a. < 4k,1,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11581,,,R5,P7.2 – Jovem Cliente MAT,a. < 4k,1,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11582,,,R5,P7.2 – Jovem Cliente MAT,b. 4k - 10k,0,0,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11583,,,R5,P7.2 – Jovem Cliente MAT,b. 4k - 10k,0,09,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11584,,,R5,P7.2 – Jovem Cliente MAT,b. 4k - 10k,0,10,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11585,,,R5,P7.2 – Jovem Cliente MAT,b. 4k - 10k,0,14,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11586,,,R5,P7.2 – Jovem Cliente MAT,b. 4k - 10k,0,19,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11587,,,R5,P7.2 – Jovem Cliente MAT,b. 4k - 10k,0,20,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11588,,,R5,P7.2 – Jovem Cliente MAT,b. 4k - 10k,0,43,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11589,,,R5,P7.2 – Jovem Cliente MAT,b. 4k - 10k,0,44,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11590,,,R5,P7.2 – Jovem Cliente MAT,b. 4k - 10k,0,45,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11591,,,R5,P7.2 – Jovem Cliente MAT,b. 4k - 10k,0,46,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11592,,,R5,P7.2 – Jovem Cliente MAT,b. 4k - 10k,0,88,1,40000,,J_M_05_B,,200.0,,200.0,,200.0,,200,,0,,1
11593,,,R5,P7.2 – Jovem Cliente MAT,b. 4k - 10k,0,89,1,40000,,J_M_05_B,,200.0,,200.0,,200.0,,200,,0,,1
11594,,,R5,P7.2 – Jovem Cliente MAT,b. 4k - 10k,0,90,1,40000,,J_M_05_B,,200.0,,200.0,,200.0,,200,,0,,1
11595,,,R5,P7.2 – Jovem Cliente MAT,b. 4k - 10k,0,91,1,40000,,J_M_05_B,,200.0,,200.0,,200.0,,200,,0,,1
11596,,,R5,P7.2 – Jovem Cliente MAT,b. 4k - 10k,0,99,1,40000,,J_M_05_C,,0.3,,1200.0,,300.0,,0,,0,,1
11597,,,R5,P7.2 – Jovem Cliente MAT,b. 4k - 10k,1,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11598,,,R5,P7.2 – Jovem Cliente MAT,b. 4k - 10k,1,09,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11599,,,R5,P7.2 – Jovem Cliente MAT,b. 4k - 10k,1,10,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11600,,,R5,P7.2 – Jovem Cliente MAT,b. 4k - 10k,1,14,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11601,,,R5,P7.2 – Jovem Cliente MAT,b. 4k - 10k,1,19,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11602,,,R5,P7.2 – Jovem Cliente MAT,b. 4k - 10k,1,20,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11603,,,R5,P7.2 – Jovem Cliente MAT,b. 4k - 10k,1,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11604,,,R5,P7.2 – Jovem Cliente MAT,b. 4k - 10k,1,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11605,,,R5,P7.2 – Jovem Cliente MAT,b. 4k - 10k,1,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11606,,,R5,P7.2 – Jovem Cliente MAT,b. 4k - 10k,1,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11607,,,R5,P7.2 – Jovem Cliente MAT,b. 4k - 10k,1,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11608,,,R5,P7.2 – Jovem Cliente MAT,b. 4k - 10k,1,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11609,,,R5,P7.2 – Jovem Cliente MAT,b. 4k - 10k,1,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11610,,,R5,P7.2 – Jovem Cliente MAT,b. 4k - 10k,1,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11611,,,R5,P7.2 – Jovem Cliente MAT,b. 4k - 10k,1,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11612,,,R5,P7.2 – Jovem Cliente MAT,c. 10k - 15k,0,0,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11613,,,R5,P7.2 – Jovem Cliente MAT,c. 10k - 15k,0,09,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11614,,,R5,P7.2 – Jovem Cliente MAT,c. 10k - 15k,0,10,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11615,,,R5,P7.2 – Jovem Cliente MAT,c. 10k - 15k,0,14,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11616,,,R5,P7.2 – Jovem Cliente MAT,c. 10k - 15k,0,19,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11617,,,R5,P7.2 – Jovem Cliente MAT,c. 10k - 15k,0,20,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11618,,,R5,P7.2 – Jovem Cliente MAT,c. 10k - 15k,0,43,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11619,,,R5,P7.2 – Jovem Cliente MAT,c. 10k - 15k,0,44,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11620,,,R5,P7.2 – Jovem Cliente MAT,c. 10k - 15k,0,45,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11621,,,R5,P7.2 – Jovem Cliente MAT,c. 10k - 15k,0,46,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11622,,,R5,P7.2 – Jovem Cliente MAT,c. 10k - 15k,0,88,1,40000,,J_M_05_B,,200.0,,200.0,,200.0,,200,,0,,1
11623,,,R5,P7.2 – Jovem Cliente MAT,c. 10k - 15k,0,89,1,40000,,J_M_05_B,,200.0,,200.0,,200.0,,200,,0,,1
11624,,,R5,P7.2 – Jovem Cliente MAT,c. 10k - 15k,0,90,1,40000,,J_M_05_B,,200.0,,200.0,,200.0,,200,,0,,1
11625,,,R5,P7.2 – Jovem Cliente MAT,c. 10k - 15k,0,91,1,40000,,J_M_05_B,,200.0,,200.0,,200.0,,200,,0,,1
11626,,,R5,P7.2 – Jovem Cliente MAT,c. 10k - 15k,0,99,1,40000,,J_M_05_C,,0.3,,1200.0,,300.0,,0,,0,,1
11627,,,R5,P7.2 – Jovem Cliente MAT,c. 10k - 15k,1,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11628,,,R5,P7.2 – Jovem Cliente MAT,c. 10k - 15k,1,09,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11629,,,R5,P7.2 – Jovem Cliente MAT,c. 10k - 15k,1,10,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11630,,,R5,P7.2 – Jovem Cliente MAT,c. 10k - 15k,1,14,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11631,,,R5,P7.2 – Jovem Cliente MAT,c. 10k - 15k,1,19,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11632,,,R5,P7.2 – Jovem Cliente MAT,c. 10k - 15k,1,20,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11633,,,R5,P7.2 – Jovem Cliente MAT,c. 10k - 15k,1,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11634,,,R5,P7.2 – Jovem Cliente MAT,c. 10k - 15k,1,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11635,,,R5,P7.2 – Jovem Cliente MAT,c. 10k - 15k,1,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11636,,,R5,P7.2 – Jovem Cliente MAT,c. 10k - 15k,1,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11637,,,R5,P7.2 – Jovem Cliente MAT,c. 10k - 15k,1,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11638,,,R5,P7.2 – Jovem Cliente MAT,c. 10k - 15k,1,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11639,,,R5,P7.2 – Jovem Cliente MAT,c. 10k - 15k,1,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11640,,,R5,P7.2 – Jovem Cliente MAT,c. 10k - 15k,1,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11641,,,R5,P7.2 – Jovem Cliente MAT,c. 10k - 15k,1,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11642,,,R5,P7.2 – Jovem Cliente MAT,d. >= 15k,0,0,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11643,,,R5,P7.2 – Jovem Cliente MAT,d. >= 15k,0,09,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11644,,,R5,P7.2 – Jovem Cliente MAT,d. >= 15k,0,10,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11645,,,R5,P7.2 – Jovem Cliente MAT,d. >= 15k,0,14,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11646,,,R5,P7.2 – Jovem Cliente MAT,d. >= 15k,0,19,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11647,,,R5,P7.2 – Jovem Cliente MAT,d. >= 15k,0,20,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11648,,,R5,P7.2 – Jovem Cliente MAT,d. >= 15k,0,43,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11649,,,R5,P7.2 – Jovem Cliente MAT,d. >= 15k,0,44,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11650,,,R5,P7.2 – Jovem Cliente MAT,d. >= 15k,0,45,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11651,,,R5,P7.2 – Jovem Cliente MAT,d. >= 15k,0,46,1,40000,,J_M_05_A,,100.0,,100.0,,100.0,,100,,0,,1
11652,,,R5,P7.2 – Jovem Cliente MAT,d. >= 15k,0,88,1,40000,,J_M_05_B,,200.0,,200.0,,200.0,,200,,0,,1
11653,,,R5,P7.2 – Jovem Cliente MAT,d. >= 15k,0,89,1,40000,,J_M_05_B,,200.0,,200.0,,200.0,,200,,0,,1
11654,,,R5,P7.2 – Jovem Cliente MAT,d. >= 15k,0,90,1,40000,,J_M_05_B,,200.0,,200.0,,200.0,,200,,0,,1
11655,,,R5,P7.2 – Jovem Cliente MAT,d. >= 15k,0,91,1,40000,,J_M_05_B,,200.0,,200.0,,200.0,,200,,0,,1
11656,,,R5,P7.2 – Jovem Cliente MAT,d. >= 15k,0,99,1,40000,,J_M_05_C,,0.3,,1200.0,,300.0,,0,,0,,1
11657,,,R5,P7.2 – Jovem Cliente MAT,d. >= 15k,1,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11658,,,R5,P7.2 – Jovem Cliente MAT,d. >= 15k,1,09,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11659,,,R5,P7.2 – Jovem Cliente MAT,d. >= 15k,1,10,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11660,,,R5,P7.2 – Jovem Cliente MAT,d. >= 15k,1,14,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11661,,,R5,P7.2 – Jovem Cliente MAT,d. >= 15k,1,19,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11662,,,R5,P7.2 – Jovem Cliente MAT,d. >= 15k,1,20,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11663,,,R5,P7.2 – Jovem Cliente MAT,d. >= 15k,1,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11664,,,R5,P7.2 – Jovem Cliente MAT,d. >= 15k,1,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11665,,,R5,P7.2 – Jovem Cliente MAT,d. >= 15k,1,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11666,,,R5,P7.2 – Jovem Cliente MAT,d. >= 15k,1,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11667,,,R5,P7.2 – Jovem Cliente MAT,d. >= 15k,1,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
11668,,,R5,P7.2 – Jovem Cliente MAT,d. >= 15k,1,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
